MODEL_CATALOG	MODEL_SCHEMA	MODEL_NAME	ATTRIBUTE_NAME	NODE_NAME	NODE_UNIQUE_NAME	NODE_TYPE	NODE_GUID	NODE_CAPTION	CHILDREN_CARDINALITY	PARENT_UNIQUE_NAME	NODE_DESCRIPTION	NODE_RULE	MARGINAL_RULE	NODE_PROBABILITY	MARGINAL_PROBABILITY	NODE_DISTRIBUTION	NODE_SUPPORT	MSOLAP_MODEL_COLUMN	MSOLAP_NODE_SCORE	MSOLAP_NODE_SHORT_CAPTION
Analysis Services Project2		Process Events		220	220	7		User Name = , User Domain Name = 	0	0	User Name = , User Domain Name = 			0,0022666617921251781	0,0022666617921251781	NODE_DISTRIBUTION	372		0,0033512472733033551	
Analysis Services Project2		Process Events		219	219	7		User Name = dispetcher, User Domain Name = ACH, Status = Process Run	0	0	User Name = dispetcher, User Domain Name = ACH, Status = Process Run			0,0022605686152646267	0,0022605686152646267	NODE_DISTRIBUTION	371		0,0022605686152646267	
Analysis Services Project2		Process Events		23	23	7		User Name = dispetcher	0	0	User Name = dispetcher			0,0022605686152646267	0,0022605686152646267	NODE_DISTRIBUTION	371		1	
Analysis Services Project2		Process Events		217	217	7		User Name = dispetcher, User Domain Name = ACH	0	0	User Name = dispetcher, User Domain Name = ACH			0,0022605686152646267	0,0022605686152646267	NODE_DISTRIBUTION	371		0,16229176568079065	
Analysis Services Project2		Process Events		218	218	7		User Name = dispetcher, Status = Process Run	0	0	User Name = dispetcher, Status = Process Run			0,0022605686152646267	0,0022605686152646267	NODE_DISTRIBUTION	371		1	
Analysis Services Project2		Process Events		242	242	7		Process = SetRefresh.exe, User Domain Name = ACH	0	0	Process = SetRefresh.exe, User Domain Name = ACH			0,0022544754384040749	0,0022544754384040749	NODE_DISTRIBUTION	370		0,16448489764944999	
Analysis Services Project2		Process Events		248	248	7		Process = SetRefresh.exe, User Domain Name = ACH, Duration < 2827	0	0	Process = SetRefresh.exe, User Domain Name = ACH, Duration < 2827			0,0022544754384040749	0,0022544754384040749	NODE_DISTRIBUTION	370		0,001920212238566453	
Analysis Services Project2		Process Events		249	249	7		Process = SetRefresh.exe, User Domain Name = ACH, Status = Process Run	0	0	Process = SetRefresh.exe, User Domain Name = ACH, Status = Process Run			0,0022544754384040749	0,0022544754384040749	NODE_DISTRIBUTION	370		0,0022849413227068334	
Analysis Services Project2		Process Events		307	307	7		Process = igfxsrvc.exe, Parent = svchost.exe, Status = Process Run	0	0	Process = igfxsrvc.exe, Parent = svchost.exe, Status = Process Run			0,0022483822615435235	0,0022483822615435235	NODE_DISTRIBUTION	369		0,0024616434516628281	
Analysis Services Project2		Process Events		299	299	7		Process = igfxsrvc.exe, Parent = svchost.exe	0	0	Process = igfxsrvc.exe, Parent = svchost.exe			0,0022483822615435235	0,0022483822615435235	NODE_DISTRIBUTION	369		0,21089413126671272	
Analysis Services Project2		Process Events		305	305	7		Process = igfxsrvc.exe, Parent = svchost.exe, User Domain Name = NT AUTHORITY	0	0	Process = igfxsrvc.exe, Parent = svchost.exe, User Domain Name = NT AUTHORITY			0,0022483822615435235	0,0022483822615435235	NODE_DISTRIBUTION	369		0,0020510395600161478	
Analysis Services Project2		Process Events		304	304	7		Process = igfxsrvc.exe, Parent = svchost.exe, User Name = SYSTEM	0	0	Process = igfxsrvc.exe, Parent = svchost.exe, User Name = SYSTEM			0,0022483822615435235	0,0022483822615435235	NODE_DISTRIBUTION	369		0,0020510395600161478	
Analysis Services Project2		Process Events		252	252	7		Parent = prognoz.exe, User Name = Rumiancev_UA	0	0	Parent = prognoz.exe, User Name = Rumiancev_UA			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,0050374511817319143	
Analysis Services Project2		Process Events		260	260	7		Parent = prognoz.exe, User Name = Rumiancev_UA, User Domain Name = ACH	0	0	Parent = prognoz.exe, User Name = Rumiancev_UA, User Domain Name = ACH			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,00037280490660170177	
Analysis Services Project2		Process Events		829	829	7		Duration >= 37171, Parent = Explorer.EXE	0	0	Duration >= 37171, Parent = Explorer.EXE			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,48926479926691135	
Analysis Services Project2		Process Events		215	215	7		Process = ssstars.scr, User Domain Name = NT AUTHORITY, Status = Process Run	0	0	Process = ssstars.scr, User Domain Name = NT AUTHORITY, Status = Process Run			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,0022422890846829722	
Analysis Services Project2		Process Events		213	213	7		Process = ssstars.scr, User Name = SYSTEM, Status = Process Run	0	0	Process = ssstars.scr, User Name = SYSTEM, Status = Process Run			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,0022422890846829722	
Analysis Services Project2		Process Events		211	211	7		Process = ssstars.scr, User Name = SYSTEM, User Domain Name = NT AUTHORITY	0	0	Process = ssstars.scr, User Name = SYSTEM, User Domain Name = NT AUTHORITY			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,0018682736586285702	
Analysis Services Project2		Process Events		210	210	7		Process = ssstars.scr, Parent = Unknown Process, Status = Process Run	0	0	Process = ssstars.scr, Parent = Unknown Process, Status = Process Run			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,0022422890846829722	
Analysis Services Project2		Process Events		208	208	7		Process = ssstars.scr, Parent = Unknown Process, User Domain Name = NT AUTHORITY	0	0	Process = ssstars.scr, Parent = Unknown Process, User Domain Name = NT AUTHORITY			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,0018682736586285702	
Analysis Services Project2		Process Events		207	207	7		Process = ssstars.scr, Parent = Unknown Process, User Name = SYSTEM	0	0	Process = ssstars.scr, Parent = Unknown Process, User Name = SYSTEM			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,0018682736586285702	
Analysis Services Project2		Process Events		202	202	7		Process = ssstars.scr, Parent = Unknown Process	0	0	Process = ssstars.scr, Parent = Unknown Process			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,64116062832839793	
Analysis Services Project2		Process Events		347	347	7		Process = spr_view.exe, User Name = Rumiancev_UA, Status = Process Run	0	0	Process = spr_view.exe, User Name = Rumiancev_UA, Status = Process Run			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,0026322524037582715	
Analysis Services Project2		Process Events		839	839	7		Duration >= 37171, Parent = Explorer.EXE, User Domain Name = ACH	0	0	Duration >= 37171, Parent = Explorer.EXE, User Domain Name = ACH			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,0016860274953737439	
Analysis Services Project2		Process Events		840	840	7		Duration >= 37171, Parent = Explorer.EXE, Status = Process Run	0	0	Duration >= 37171, Parent = Explorer.EXE, Status = Process Run			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,0103888665472404	
Analysis Services Project2		Process Events		341	341	7		Process = spr_view.exe, User Name = Rumiancev_UA	0	0	Process = spr_view.exe, User Name = Rumiancev_UA			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,0057723578528068612	
Analysis Services Project2		Process Events		206	206	7		Process = ssstars.scr, Status = Process Run	0	0	Process = ssstars.scr, Status = Process Run			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		1	
Analysis Services Project2		Process Events		204	204	7		Process = ssstars.scr, User Domain Name = NT AUTHORITY	0	0	Process = ssstars.scr, User Domain Name = NT AUTHORITY			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,83319928344240135	
Analysis Services Project2		Process Events		256	256	7		Parent = prognoz.exe, Process = spr_view.exe, User Name = Rumiancev_UA	0	0	Parent = prognoz.exe, Process = spr_view.exe, User Name = Rumiancev_UA			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		1,1540974447234305E-05	
Analysis Services Project2		Process Events		345	345	7		Process = spr_view.exe, User Name = Rumiancev_UA, User Domain Name = ACH	0	0	Process = spr_view.exe, User Name = Rumiancev_UA, User Domain Name = ACH			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,00042719289032343538	
Analysis Services Project2		Process Events		262	262	7		Parent = prognoz.exe, User Name = Rumiancev_UA, Status = Process Run	0	0	Parent = prognoz.exe, User Name = Rumiancev_UA, Status = Process Run			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,0022971276764279362	
Analysis Services Project2		Process Events		22	22	7		Process = ssstars.scr	0	0	Process = ssstars.scr			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		1	
Analysis Services Project2		Process Events		203	203	7		Process = ssstars.scr, User Name = SYSTEM	0	0	Process = ssstars.scr, User Name = SYSTEM			0,0022422890846829722	0,0022422890846829722	NODE_DISTRIBUTION	368		0,83319928344240135	
Analysis Services Project2		Process Events		770	770	7		Process = explorer.exe, Duration = 30083 - 37171, Status = Process Run	0	0	Process = explorer.exe, Duration = 30083 - 37171, Status = Process Run			0,0022361959078224204	0,0022361959078224204	NODE_DISTRIBUTION	367		0,0073422781169646236	
Analysis Services Project2		Process Events		762	762	7		Process = explorer.exe, Duration = 30083 - 37171	0	0	Process = explorer.exe, Duration = 30083 - 37171			0,0022361959078224204	0,0022361959078224204	NODE_DISTRIBUTION	367		0,19490047252171489	
Analysis Services Project2		Process Events		306	306	7		Process = igfxsrvc.exe, Parent = svchost.exe, Duration < 2827	0	0	Process = igfxsrvc.exe, Parent = svchost.exe, Duration < 2827			0,0022361959078224204	0,0022361959078224204	NODE_DISTRIBUTION	367		0,0020799822683126796	
Analysis Services Project2		Process Events		771	771	7		Process = explorer.exe, User Domain Name = ACH, Duration < 2827	0	0	Process = explorer.exe, User Domain Name = ACH, Duration < 2827			0,002230102730961869	0,002230102730961869	NODE_DISTRIBUTION	366		0,019556085005961295	
Analysis Services Project2		Process Events		824	824	7		Parent = userinit.exe, Duration = 30083 - 37171, Status = Process Run	0	0	Parent = userinit.exe, Duration = 30083 - 37171, Status = Process Run			0,0022240095541013172	0,0022240095541013172	NODE_DISTRIBUTION	365		0,010102487234794479	
Analysis Services Project2		Process Events		712	712	7		Process = spoolsv.exe, Duration = 30083 - 37171, User Name = SYSTEM	0	0	Process = spoolsv.exe, Duration = 30083 - 37171, User Name = SYSTEM			0,0022240095541013172	0,0022240095541013172	NODE_DISTRIBUTION	365		0,0048991415233058978	
Analysis Services Project2		Process Events		711	711	7		Process = spoolsv.exe, Duration = 30083 - 37171, Parent = Unknown Process	0	0	Process = spoolsv.exe, Duration = 30083 - 37171, Parent = Unknown Process			0,0022240095541013172	0,0022240095541013172	NODE_DISTRIBUTION	365		0,0037699704257723346	
Analysis Services Project2		Process Events		706	706	7		Process = spoolsv.exe, Duration = 30083 - 37171	0	0	Process = spoolsv.exe, Duration = 30083 - 37171			0,0022240095541013172	0,0022240095541013172	NODE_DISTRIBUTION	365		0,15693736564753694	
Analysis Services Project2		Process Events		819	819	7		Parent = userinit.exe, Duration = 30083 - 37171	0	0	Parent = userinit.exe, Duration = 30083 - 37171			0,0022240095541013172	0,0022240095541013172	NODE_DISTRIBUTION	365		0,2696395360037474	
Analysis Services Project2		Process Events		714	714	7		Process = spoolsv.exe, Duration = 30083 - 37171, Status = Process Run	0	0	Process = spoolsv.exe, Duration = 30083 - 37171, Status = Process Run			0,0022240095541013172	0,0022240095541013172	NODE_DISTRIBUTION	365		0,0058799156704322508	
Analysis Services Project2		Process Events		713	713	7		Process = spoolsv.exe, Duration = 30083 - 37171, User Domain Name = NT AUTHORITY	0	0	Process = spoolsv.exe, Duration = 30083 - 37171, User Domain Name = NT AUTHORITY			0,0022240095541013172	0,0022240095541013172	NODE_DISTRIBUTION	365		0,0048991415233058978	
Analysis Services Project2		Process Events		769	769	7		Process = explorer.exe, Duration = 30083 - 37171, User Domain Name = ACH	0	0	Process = explorer.exe, Duration = 30083 - 37171, User Domain Name = ACH			0,0022179163772407659	0,0022179163772407659	NODE_DISTRIBUTION	364		0,0012014120869720724	
Analysis Services Project2		Process Events		691	691	7		Process = DevService.exe, Duration = 30083 - 37171	0	0	Process = DevService.exe, Duration = 30083 - 37171			0,0022179163772407659	0,0022179163772407659	NODE_DISTRIBUTION	364		0,15655313136393825	
Analysis Services Project2		Process Events		699	699	7		Process = DevService.exe, Duration = 30083 - 37171, Status = Process Run	0	0	Process = DevService.exe, Duration = 30083 - 37171, Status = Process Run			0,0022179163772407659	0,0022179163772407659	NODE_DISTRIBUTION	364		0,0058494497861294919	
Analysis Services Project2		Process Events		696	696	7		Process = DevService.exe, Duration = 30083 - 37171, Parent = Unknown Process	0	0	Process = DevService.exe, Duration = 30083 - 37171, Parent = Unknown Process			0,0022179163772407659	0,0022179163772407659	NODE_DISTRIBUTION	364		0,0037504369002501984	
Analysis Services Project2		Process Events		698	698	7		Process = DevService.exe, Duration = 30083 - 37171, User Domain Name = NT AUTHORITY	0	0	Process = DevService.exe, Duration = 30083 - 37171, User Domain Name = NT AUTHORITY			0,0022179163772407659	0,0022179163772407659	NODE_DISTRIBUTION	364		0,0048737573703354006	
Analysis Services Project2		Process Events		766	766	7		Process = explorer.exe, Parent = userinit.exe, Duration = 30083 - 37171	0	0	Process = explorer.exe, Parent = userinit.exe, Duration = 30083 - 37171			0,0022179163772407659	0,0022179163772407659	NODE_DISTRIBUTION	364		0,001094378500341603	
Analysis Services Project2		Process Events		823	823	7		Parent = userinit.exe, Duration = 30083 - 37171, User Domain Name = ACH	0	0	Parent = userinit.exe, Duration = 30083 - 37171, User Domain Name = ACH			0,0022179163772407659	0,0022179163772407659	NODE_DISTRIBUTION	364		0,0016440547506933851	
Analysis Services Project2		Process Events		697	697	7		Process = DevService.exe, Duration = 30083 - 37171, User Name = SYSTEM	0	0	Process = DevService.exe, Duration = 30083 - 37171, User Name = SYSTEM			0,0022179163772407659	0,0022179163772407659	NODE_DISTRIBUTION	364		0,0048737573703354006	
Analysis Services Project2		Process Events		1093	1093	7		Duration = 2827 - 17332, Parent = svchost.exe, User Domain Name = NT AUTHORITY	0	0	Duration = 2827 - 17332, Parent = svchost.exe, User Domain Name = NT AUTHORITY			0,0022118232003802141	0,0022118232003802141	NODE_DISTRIBUTION	363		0,039563740819816437	
Analysis Services Project2		Process Events		1082	1082	7		Duration = 2827 - 17332, Parent = svchost.exe	0	0	Duration = 2827 - 17332, Parent = svchost.exe			0,0022118232003802141	0,0022118232003802141	NODE_DISTRIBUTION	363		4,1353050014373522	
Analysis Services Project2		Process Events		1092	1092	7		Duration = 2827 - 17332, Parent = svchost.exe, User Name = SYSTEM	0	0	Duration = 2827 - 17332, Parent = svchost.exe, User Name = SYSTEM			0,0022118232003802141	0,0022118232003802141	NODE_DISTRIBUTION	363		0,039563740819816437	
Analysis Services Project2		Process Events		619	619	7		User Name = Agapova, Parent = Explorer.EXE, Duration < 2827	0	0	User Name = Agapova, Parent = Explorer.EXE, Duration < 2827			0,0022118232003802141	0,0022118232003802141	NODE_DISTRIBUTION	363		0,00805522862597603	
Analysis Services Project2		Process Events		1094	1094	7		Duration = 2827 - 17332, Parent = svchost.exe, Status = Process Run	0	0	Duration = 2827 - 17332, Parent = svchost.exe, Status = Process Run			0,0022118232003802141	0,0022118232003802141	NODE_DISTRIBUTION	363		0,047484127274278275	
Analysis Services Project2		Process Events		636	636	7		Process = mobsync.exe, Parent = Unknown Process	0	0	Process = mobsync.exe, Parent = Unknown Process			0,0022057300235196627	0,0022057300235196627	NODE_DISTRIBUTION	362		1,4771490718947069	
Analysis Services Project2		Process Events		649	649	7		Process = mobsync.exe, Parent = Unknown Process, Status = Process Run	0	0	Process = mobsync.exe, Parent = Unknown Process, Status = Process Run			0,0022057300235196627	0,0022057300235196627	NODE_DISTRIBUTION	362		0,0050817095016999969	
Analysis Services Project2		Process Events		648	648	7		Process = mobsync.exe, Parent = Unknown Process, Duration < 2827	0	0	Process = mobsync.exe, Parent = Unknown Process, Duration < 2827			0,0022057300235196627	0,0022057300235196627	NODE_DISTRIBUTION	362		0,004270552018571792	
Analysis Services Project2		Process Events		547	547	7		User Name = Neveshkina_EV, Parent = Explorer.EXE, Duration < 2827	0	0	User Name = Neveshkina_EV, Parent = Explorer.EXE, Duration < 2827			0,0022057300235196627	0,0022057300235196627	NODE_DISTRIBUTION	362		0,0044359236670512047	
Analysis Services Project2		Process Events		194	194	7		User Name = Buychuk_MV, User Domain Name = ACH, Status = Process Run	0	0	User Name = Buychuk_MV, User Domain Name = ACH, Status = Process Run			0,0021996368466591109	0,0021996368466591109	NODE_DISTRIBUTION	361		0,0021996368466591118	
Analysis Services Project2		Process Events		192	192	7		User Name = Buychuk_MV, Status = Process Run	0	0	User Name = Buychuk_MV, Status = Process Run			0,0021996368466591109	0,0021996368466591109	NODE_DISTRIBUTION	361		1,0000000000000002	
Analysis Services Project2		Process Events		198	198	7		Process = agentsvr.exe, Status = Process Run	0	0	Process = agentsvr.exe, Status = Process Run			0,0021996368466591109	0,0021996368466591109	NODE_DISTRIBUTION	361		1,0000000000000002	
Analysis Services Project2		Process Events		21	21	7		Process = agentsvr.exe	0	0	Process = agentsvr.exe			0,0021996368466591109	0,0021996368466591109	NODE_DISTRIBUTION	361		1	
Analysis Services Project2		Process Events		190	190	7		User Name = Buychuk_MV, User Domain Name = ACH	0	0	User Name = Buychuk_MV, User Domain Name = ACH			0,0021996368466591109	0,0021996368466591109	NODE_DISTRIBUTION	361		0,16229176568079068	
Analysis Services Project2		Process Events		20	20	7		User Name = Buychuk_MV	0	0	User Name = Buychuk_MV			0,0021996368466591109	0,0021996368466591109	NODE_DISTRIBUTION	361		1	
Analysis Services Project2		Process Events		247	247	7		Process = SetRefresh.exe, Parent = Explorer.EXE, Status = Process Run	0	0	Process = SetRefresh.exe, Parent = Explorer.EXE, Status = Process Run			0,0021935436697985596	0,0021935436697985596	NODE_DISTRIBUTION	360		0,002284941322706833	
Analysis Services Project2		Process Events		246	246	7		Process = SetRefresh.exe, Parent = Explorer.EXE, Duration < 2827	0	0	Process = SetRefresh.exe, Parent = Explorer.EXE, Duration < 2827			0,0021935436697985596	0,0021935436697985596	NODE_DISTRIBUTION	360		0,0019202122385664528	
Analysis Services Project2		Process Events		241	241	7		Process = SetRefresh.exe, Parent = Explorer.EXE	0	0	Process = SetRefresh.exe, Parent = Explorer.EXE			0,0021935436697985596	0,0021935436697985596	NODE_DISTRIBUTION	360		0,11000088351064477	
Analysis Services Project2		Process Events		199	199	7		Process = agentsvr.exe, User Name = SYSTEM, User Domain Name = NT AUTHORITY	0	0	Process = agentsvr.exe, User Name = SYSTEM, User Domain Name = NT AUTHORITY			0,0021874504929380082	0,0021874504929380082	NODE_DISTRIBUTION	359		0,0018327358444698745	
Analysis Services Project2		Process Events		201	201	7		Process = agentsvr.exe, User Domain Name = NT AUTHORITY, Status = Process Run	0	0	Process = agentsvr.exe, User Domain Name = NT AUTHORITY, Status = Process Run			0,0021874504929380082	0,0021874504929380082	NODE_DISTRIBUTION	359		0,0021996368466591113	
Analysis Services Project2		Process Events		197	197	7		Process = agentsvr.exe, User Domain Name = NT AUTHORITY	0	0	Process = agentsvr.exe, User Domain Name = NT AUTHORITY			0,0021874504929380082	0,0021874504929380082	NODE_DISTRIBUTION	359		0,8378410621802419	
Analysis Services Project2		Process Events		200	200	7		Process = agentsvr.exe, User Name = SYSTEM, Status = Process Run	0	0	Process = agentsvr.exe, User Name = SYSTEM, Status = Process Run			0,0021874504929380082	0,0021874504929380082	NODE_DISTRIBUTION	359		0,0021996368466591113	
Analysis Services Project2		Process Events		196	196	7		Process = agentsvr.exe, User Name = SYSTEM	0	0	Process = agentsvr.exe, User Name = SYSTEM			0,0021874504929380082	0,0021874504929380082	NODE_DISTRIBUTION	359		0,8378410621802419	
Analysis Services Project2		Process Events		245	245	7		Process = SetRefresh.exe, Parent = Explorer.EXE, User Domain Name = ACH	0	0	Process = SetRefresh.exe, Parent = Explorer.EXE, User Domain Name = ACH			0,002175264139216905	0,002175264139216905	NODE_DISTRIBUTION	357		0,00037394335637555619	
Analysis Services Project2		Process Events		440	440	7		Process = IEXPLORE.EXE, Parent = Explorer.EXE	0	0	Process = IEXPLORE.EXE, Parent = Explorer.EXE			0,00215698460863525	0,00215698460863525	NODE_DISTRIBUTION	354		0,16347249942734465	
Analysis Services Project2		Process Events		445	445	7		Process = IEXPLORE.EXE, Parent = Explorer.EXE, Status = Process Run	0	0	Process = IEXPLORE.EXE, Parent = Explorer.EXE, Status = Process Run			0,00215698460863525	0,00215698460863525	NODE_DISTRIBUTION	354		0,0033390609195822524	
Analysis Services Project2		Process Events		227	227	7		User Name = , User Domain Name = , Parent = Unknown Process	0	0	User Name = , User Domain Name = , Parent = Unknown Process			0,0021447982549141469	0,0021447982549141469	NODE_DISTRIBUTION	352		0,0015358678385541649	
Analysis Services Project2		Process Events		444	444	7		Process = IEXPLORE.EXE, Parent = Explorer.EXE, User Domain Name = ACH	0	0	Process = IEXPLORE.EXE, Parent = Explorer.EXE, User Domain Name = ACH			0,0021447982549141469	0,0021447982549141469	NODE_DISTRIBUTION	352		0,00054498108151583471	
Analysis Services Project2		Process Events		234	234	7		User Name = , Parent = Unknown Process, Status = Process Run	0	0	User Name = , Parent = Unknown Process, Status = Process Run			0,0021447982549141469	0,0021447982549141469	NODE_DISTRIBUTION	352		0,0022666617921251789	
Analysis Services Project2		Process Events		223	223	7		User Name = , Parent = Unknown Process	0	0	User Name = , Parent = Unknown Process			0,0021447982549141469	0,0021447982549141469	NODE_DISTRIBUTION	352		0,67759020948342052	
Analysis Services Project2		Process Events		450	450	7		User Domain Name = , Duration = 2827 - 17332	0	0	User Domain Name = , Duration = 2827 - 17332			0,0021387050780535956	0,0021387050780535956	NODE_DISTRIBUTION	351		0,074405327637757965	
Analysis Services Project2		Process Events		457	457	7		User Domain Name = , Duration = 2827 - 17332, Status = Process Run	0	0	User Domain Name = , Duration = 2827 - 17332, Status = Process Run			0,0021387050780535956	0,0021387050780535956	NODE_DISTRIBUTION	351		0,0033512472733033551	
Analysis Services Project2		Process Events		646	646	7		Process = mobsync.exe, Parent = Unknown Process, User Name = SYSTEM	0	0	Process = mobsync.exe, Parent = Unknown Process, User Name = SYSTEM			0,0021265187243324924	0,0021265187243324924	NODE_DISTRIBUTION	349		0,0043917930401242231	
Analysis Services Project2		Process Events		446	446	7		Process = IEXPLORE.EXE, User Domain Name = ACH, Duration < 2827	0	0	Process = IEXPLORE.EXE, User Domain Name = ACH, Duration < 2827			0,0021265187243324924	0,0021265187243324924	NODE_DISTRIBUTION	349		0,0035216582414492785	
Analysis Services Project2		Process Events		184	184	7		User Name = Karpov_PS, Status = Process Run	0	0	User Name = Karpov_PS, Status = Process Run			0,0021265187243324924	0,0021265187243324924	NODE_DISTRIBUTION	349		1	
Analysis Services Project2		Process Events		19	19	7		User Name = Karpov_PS	0	0	User Name = Karpov_PS			0,0021265187243324924	0,0021265187243324924	NODE_DISTRIBUTION	349		1	
Analysis Services Project2		Process Events		188	188	7		User Name = Karpov_PS, User Domain Name = ACH, Status = Process Run	0	0	User Name = Karpov_PS, User Domain Name = ACH, Status = Process Run			0,0021265187243324924	0,0021265187243324924	NODE_DISTRIBUTION	349		0,0021265187243324924	
Analysis Services Project2		Process Events		182	182	7		User Name = Karpov_PS, User Domain Name = ACH	0	0	User Name = Karpov_PS, User Domain Name = ACH			0,0021265187243324924	0,0021265187243324924	NODE_DISTRIBUTION	349		0,16229176568079065	
Analysis Services Project2		Process Events		647	647	7		Process = mobsync.exe, Parent = Unknown Process, User Domain Name = NT AUTHORITY	0	0	Process = mobsync.exe, Parent = Unknown Process, User Domain Name = NT AUTHORITY			0,0021265187243324924	0,0021265187243324924	NODE_DISTRIBUTION	349		0,0043917930401242231	
Analysis Services Project2		Process Events		942	942	7		Process = wmiprvse.exe, Parent = Unknown Process, Duration < 2827	0	0	Process = wmiprvse.exe, Parent = Unknown Process, Duration < 2827			0,002120425547471941	0,002120425547471941	NODE_DISTRIBUTION	348		0,025506819235624385	
Analysis Services Project2		Process Events		214	214	7		Process = ssstars.scr, User Domain Name = NT AUTHORITY, Duration < 2827	0	0	Process = ssstars.scr, User Domain Name = NT AUTHORITY, Duration < 2827			0,0021021460168902861	0,0021021460168902861	NODE_DISTRIBUTION	345		0,0020099928285652047	
Analysis Services Project2		Process Events		216	216	7		Process = ssstars.scr, Duration < 2827, Status = Process Run	0	0	Process = ssstars.scr, Duration < 2827, Status = Process Run			0,0021021460168902861	0,0021021460168902861	NODE_DISTRIBUTION	345		0,0022422890846829726	
Analysis Services Project2		Process Events		209	209	7		Process = ssstars.scr, Parent = Unknown Process, Duration < 2827	0	0	Process = ssstars.scr, Parent = Unknown Process, Duration < 2827			0,0021021460168902861	0,0021021460168902861	NODE_DISTRIBUTION	345		0,0020099928285652047	
Analysis Services Project2		Process Events		212	212	7		Process = ssstars.scr, User Name = SYSTEM, Duration < 2827	0	0	Process = ssstars.scr, User Name = SYSTEM, Duration < 2827			0,0021021460168902861	0,0021021460168902861	NODE_DISTRIBUTION	345		0,0020099928285652047	
Analysis Services Project2		Process Events		205	205	7		Process = ssstars.scr, Duration < 2827	0	0	Process = ssstars.scr, Duration < 2827			0,0021021460168902861	0,0021021460168902861	NODE_DISTRIBUTION	345		0,89640218216973977	
Analysis Services Project2		Process Events		508	508	7		User Name = Vasiljov_BV, Parent = Explorer.EXE, Duration < 2827	0	0	User Name = Vasiljov_BV, Parent = Explorer.EXE, Duration < 2827			0,0020960528400297347	0,0020960528400297347	NODE_DISTRIBUTION	344		0,0041900519582139051	
Analysis Services Project2		Process Events		18	18	7		User Name = Grosheva	0	0	User Name = Grosheva			0,0020960528400297347	0,0020960528400297347	NODE_DISTRIBUTION	344		1	
Analysis Services Project2		Process Events		567	567	7		User Name = vv, Parent = Explorer.EXE, Duration < 2827	0	0	User Name = vv, Parent = Explorer.EXE, Duration < 2827			0,0020960528400297347	0,0020960528400297347	NODE_DISTRIBUTION	344		0,0056364629909387278	
Analysis Services Project2		Process Events		175	175	7		User Name = Grosheva, User Domain Name = ACH	0	0	User Name = Grosheva, User Domain Name = ACH			0,0020960528400297347	0,0020960528400297347	NODE_DISTRIBUTION	344		0,16229176568079065	
Analysis Services Project2		Process Events		177	177	7		User Name = Grosheva, Status = Process Run	0	0	User Name = Grosheva, Status = Process Run			0,0020960528400297347	0,0020960528400297347	NODE_DISTRIBUTION	344		1	
Analysis Services Project2		Process Events		179	179	7		User Name = Grosheva, User Domain Name = ACH, Status = Process Run	0	0	User Name = Grosheva, User Domain Name = ACH, Status = Process Run			0,0020960528400297347	0,0020960528400297347	NODE_DISTRIBUTION	344		0,0020960528400297347	
Analysis Services Project2		Process Events		487	487	7		User Name = anisimova, Duration < 2827, Status = Process Run	0	0	User Name = anisimova, Duration < 2827, Status = Process Run			0,0020899596631691829	0,0020899596631691829	NODE_DISTRIBUTION	343		0,003534042579119902	
Analysis Services Project2		Process Events		485	485	7		User Name = anisimova, User Domain Name = ACH, Duration < 2827	0	0	User Name = anisimova, User Domain Name = ACH, Duration < 2827			0,0020899596631691829	0,0020899596631691829	NODE_DISTRIBUTION	343		0,0050220361286978021	
Analysis Services Project2		Process Events		332	332	7		Process = HelpSvc.exe, Parent = svchost.exe, User Domain Name = NT AUTHORITY	0	0	Process = HelpSvc.exe, Parent = svchost.exe, User Domain Name = NT AUTHORITY			0,0020899596631691829	0,0020899596631691829	NODE_DISTRIBUTION	343		0,002137345680115837	
Analysis Services Project2		Process Events		17	17	7		User Name = Ushakova	0	0	User Name = Ushakova			0,0020899596631691829	0,0020899596631691829	NODE_DISTRIBUTION	343		1	
